ID,Province,Prefecture,County,Website
2526,Xinjiang,Changji Hui Autonomous Prefecture,Mori Kazakh Autonomous County,http://www.mlx.gov.cn/
2527,Xinjiang,Bayin'gholin Mongol Autonomous Prefecture,Korla City,http://www.xjkel.gov.cn/
2528,Xinjiang,Bayin'gholin Mongol Autonomous Prefecture,Luntai County,http://www.xjlt.gov.cn/
2529,Xinjiang,Bayin'gholin Mongol Autonomous Prefecture,Yuli County,http://www.yuli.gov.cn/
2530,Xinjiang,Bayin'gholin Mongol Autonomous Prefecture,Ruoqiang County,http://www.loulan.gov.cn/leabbs/
2531,Xinjiang,Bayin'gholin Mongol Autonomous Prefecture,Qiemo County,http://www.xjqmx.gov.cn/
2532,Xinjiang,Bayin'gholin Mongol Autonomous Prefecture,Hejing County,http://gtj.xjhj.gov.cn/news/r_gszx/2011/124/1112417222288H05H434I34BDF24EGC.html
2533,Xinjiang,Bayin'gholin Mongol Autonomous Prefecture,Hoxud County,http://www.hoxut.gov.cn/
2534,Xinjiang,Bayin'gholin Mongol Autonomous Prefecture,Bohu County,http://www.xjbh.gov.cn/
2535,Xinjiang,Bayin'gholin Mongol Autonomous Prefecture,Yanqi Hui Autonomous County,http://www.xjyq.gov.cn/
2536,Xinjiang,Ili Kazakh Autonomous Prefecture,Yining City,http://www.yining.gov.cn/
2537,Xinjiang,Ili Kazakh Autonomous Prefecture,Kuitun City,http://www.kuitun.gov.cn/
2538,Xinjiang,Ili Kazakh Autonomous Prefecture,Yining County,http://xj.jgjy.gov.cn/yiningxian%20kuakuang.htm
2539,Xinjiang,Ili Kazakh Autonomous Prefecture,Huocheng County,http://www.huocheng.gov.cn/
2540,Xinjiang,Ili Kazakh Autonomous Prefecture,Gongliu County,http://www.xj.xinhuanet.com/gl/
2541,Xinjiang,Ili Kazakh Autonomous Prefecture,Xinyuan County,http://www.xinyuan.gov.cn/
2542,Xinjiang,Ili Kazakh Autonomous Prefecture,Zhaosu County,http://www.zhaosu.gov.cn/
2543,Xinjiang,Ili Kazakh Autonomous Prefecture,Tekes County,http://www.zgtks.gov.cn/
2544,Xinjiang,Ili Kazakh Autonomous Prefecture,Nilka County,http://www.nlk.gov.cn/
2545,Xinjiang,Ili Kazakh Autonomous Prefecture,Qapqal Xibe County,http://www.xjcbcr.gov.cn/
2546,Xinjiang,Ili Kazakh Autonomous Prefecture,Autonomous County,
2547,Xinjiang,Ili Kazakh Autonomous Prefecture,Tacheng City,http://www.xjtcsh.gov.cn/
2548,Xinjiang,Ili Kazakh Autonomous Prefecture,Wusu City,http://www.xjws.gov.cn/
2549,Xinjiang,Ili Kazakh Autonomous Prefecture,Emin County,http://www.xjem.gov.cn/
2550,Xinjiang,Ili Kazakh Autonomous Prefecture,Shawan County,http://www.xjswx.gov.cn/
2551,Xinjiang,Ili Kazakh Autonomous Prefecture,Toli County,http://www.xjtl.gov.cn/
2552,Xinjiang,Ili Kazakh Autonomous Prefecture,Yumin County,http://www.xjym.gov.cn/
2553,Xinjiang,Ili Kazakh Autonomous Prefecture,Hoboksar Mongol County,http://www.xjhbk.gov.cn/
2554,Xinjiang,Ili Kazakh Autonomous Prefecture,Autonomous County,http://www.xjhbk.gov.cn/Article/ShowArticle.aspx?ArticleID=6143
2555,Xinjiang,Ili Kazakh Autonomous Prefecture,Altay City,http://www.alt.gov.cn/
2556,Xinjiang,Ili Kazakh Autonomous Prefecture,Burqin County,http://www.brj.gov.cn/
2557,Xinjiang,Ili Kazakh Autonomous Prefecture,Fuyun County,http://www.xjfy.gov.cn/
2558,Xinjiang,Ili Kazakh Autonomous Prefecture,Fuhai County,http://www.xjfhx.gov.cn/
2559,Xinjiang,Ili Kazakh Autonomous Prefecture,Habahe County,http://www.hbh.gov.cn/
2560,Xinjiang,Ili Kazakh Autonomous Prefecture,Qinggil County,http://www.xjqh.gov.cn/
2561,Xinjiang,Ili Kazakh Autonomous Prefecture,Jeminay County,http://jmn.gov.cn/Item/1909.aspx
2562,Inner Mongolia,Hohhot City,Huimin District,http://www.hhhm.gov.cn/M_Main/ChildIndex.aspx?pTypePkID=XWLB0002
2563,Inner Mongolia,Hohhot City,Xincheng District,http://www.hhxc.gov.cn/M_Main/Default.aspx
2564,Inner Mongolia,Hohhot City,Yuquan District,http://www.huhhot.gov.cn/gk/home/home.asp?dept_id=AIA001
2565,Inner Mongolia,Hohhot City,Saihan District,http://www.hhsh.gov.cn/
2566,Inner Mongolia,Hohhot City,Togtoh County,http://www.nmgtx.gov.cn/
2567,Inner Mongolia,Hohhot City,Wuchuan County,http://www.wuchuan.gov.cn/
2568,Inner Mongolia,Hohhot City,Horinger County,http://www.helin.gov.cn/xxgk.asp?classname=%D5%FE%B8%AE%CE%C4%BC%FE&articleid=1551
2569,Inner Mongolia,Hohhot City,Qingshuihe County,
2570,Inner Mongolia,Hohhot City,Tumed Left Banner (County),http://www.huhhot.gov.cn/gk/home/home.asp?dept_id=ABA001
2571,Inner Mongolia,Baotou City,Kundulun District,http://www.kunqubaotou.gov.cn/
2572,Inner Mongolia,Baotou City,Donghe District,http://www.btdonghe.gov.cn/
2573,Inner Mongolia,Baotou City,Qingshan District,http://www.nmqs.gov.cn/
2574,Inner Mongolia,Baotou City,Shiguai District,
2575,Inner Mongolia,Baotou City,Baiyunkuang District,http://www.btbyeb.gov.cn/
2576,Inner Mongolia,Baotou City,Jiuyuan District,http://www.btjy.gov.cn/
2577,Inner Mongolia,Baotou City,Guyang County,http://kuzhan.xkzzz.com/content/www.nmggyx.gov.cn
2578,Inner Mongolia,Baotou City,Tumed Right Banner (County),
2579,Inner Mongolia,Baotou City,Darhan Muminggan Banner (County),http://www.dmlhq.gov.cn/
2580,Inner Mongolia,Baotou City,United Banner (County),http://www.dmlhq.gov.cn/
2581,Inner Mongolia,Wuhai City,Haibowan District,http://www.haibowan.gov.cn/
2582,Inner Mongolia,Wuhai City,Hainan District,http://www.nmhn.gov.cn/
2583,Inner Mongolia,Wuhai City,Wuda District,http://www.wuda.gov.cn/
2584,Inner Mongolia,Chifeng City,Hongshan District,http://www.cfhs.gov.cn/
2585,Inner Mongolia,Chifeng City,Yuanbaoshan District,http://www.chifeng.gov.cn/html/FDA001/index.shtml
2586,Inner Mongolia,Chifeng City,Songshan District,http://www.cfss.gov.cn/
2587,Inner Mongolia,Chifeng City,Ningcheng County,http://www.chifeng.gov.cn/html/FGA001/index.shtml
2588,Inner Mongolia,Chifeng City,Linxi County,http://www.linxixian.gov.cn/
2589,Inner Mongolia,Chifeng City,Ar Horqin Banner (County),http://www.kerqin.gov.cn/
2590,Inner Mongolia,Chifeng City,Bairin Left Banner (County),http://blzq.chifeng.gov.cn/
2591,Inner Mongolia,Chifeng City,Bairin Right Banner (County),http://www.blyq.gov.cn/
2592,Inner Mongolia,Chifeng City,Hexigten Banner (County),http://www.kskt.gov.cn/
2593,Inner Mongolia,Chifeng City,Ongniud Banner (County),http://www.wnt.gov.cn/
2594,Inner Mongolia,Chifeng City,Harqin Banner (County),http://www.klq.gov.cn/
2595,Inner Mongolia,Chifeng City,Aohan Banner (County),http://www.aohan.gov.cn/
2596,Inner Mongolia,Tongliao City,Horqin District,http://www.keerqin.gov.cn/
2597,Inner Mongolia,Tongliao City,Huolin Gol City,http://www.nmg.xinhuanet.com/nmgwq/hlgl/
2598,Inner Mongolia,Tongliao City,Kailu County,http://www.kailu.gov.cn/
2599,Inner Mongolia,Tongliao City,Hure Banner (County),http://www.kulun.gov.cn/
2600,Inner Mongolia,Tongliao City,Naiman Banner (County),http://www.naimanqi.gov.cn/
2601,Inner Mongolia,Tongliao City,Jarud Banner (County),http://www.nmzlt.gov.cn/
2602,Inner Mongolia,Tongliao City,Horqin Left Middle Banner (County),
2603,Inner Mongolia,Tongliao City,Horqin Left Back Banner (County),http://www.houqi.gov.cn/
2604,Inner Mongolia,Hulunbuir City,Hailar District,http://www.hlbrjsw.gov.cn/html/qsq/200506/html_20050603170253_162.html
2605,Inner Mongolia,Hulunbuir City,Manzhouli City,http://www.manzhouli.gov.cn/
2606,Inner Mongolia,Hulunbuir City,Zhalantun City,http://www.zhalantun.gov.cn/
2607,Inner Mongolia,Hulunbuir City,Yakeshi City,http://www.yks.gov.cn/
2608,Inner Mongolia,Hulunbuir City,Genhe City,http://www.genhe.gov.cn/
2609,Inner Mongolia,Hulunbuir City,Ergun City,http://www.eegn.gov.cn/
2610,Inner Mongolia,Hulunbuir City,Arun Banner (County),http://www.arq.gov.cn/
2611,Inner Mongolia,Hulunbuir City,New Barag Right Banner (County),http://www.xbehyq.gov.cn/
2612,Inner Mongolia,Hulunbuir City,New Barag Left Banner (County),http://www.xzq.gov.cn/
2613,Inner Mongolia,Hulunbuir City,Old Barag Banner (County),http://www.cbrhq.gov.cn/
2614,Inner Mongolia,Hulunbuir City,Oroqin Autonomous Banner (County),http://www.elc.gov.cn/
2615,Inner Mongolia,Hulunbuir City,Evenk Autonomous Banner (County),http://www.ewenke.gov.cn/
2616,Inner Mongolia,Hulunbuir City,Morin Dawa Daur Autonomous Banner (County),http://www.mldw.gov.cn/
2617,Inner Mongolia,Ordos City,Dongsheng District,http://www.ds.gov.cn/
2618,Inner Mongolia,Ordos City,Dalad Banner (County),http://www.dlt.gov.cn/
2619,Inner Mongolia,Ordos City,Jungar Banner (County),http://www.zge.gov.cn/
2620,Inner Mongolia,Ordos City,Otog Front Banner (County),http://www.etkqq.gov.cn/
2621,Inner Mongolia,Ordos City,Otog Banner (County),http://www.eq.gov.cn/
2622,Inner Mongolia,Ordos City,Hanggin Banner (County),http://www.hjq.gov.cn/
2623,Inner Mongolia,Ordos City,Uxin Banner (County),http://www.wsq.gov.cn/
2624,Inner Mongolia,Ordos City,Ejin Horo Banner (County),http://www.yjhl.gov.cn/
2625,Inner Mongolia,Ulanqab City,Jining District,http://www.wulanchabu.gov.cn/
2626,Inner Mongolia,Ulanqab City,Fengzhen City,http://www.wulanchabu.gov.cn/
2627,Inner Mongolia,Ulanqab City,Zhuozi County,http://www.zhuozi.gov.cn/
2628,Inner Mongolia,Ulanqab City,Huade County,http://www.nmhuade.gov.cn/
2629,Inner Mongolia,Ulanqab City,Shangdu County,http://www.shangdu.gov.cn/information/shangdu6/msg560333878.html
2630,Inner Mongolia,Ulanqab City,Xinghe County,http://www.xinghe.gov.cn/
2631,Inner Mongolia,Ulanqab City,Liangcheng County,http://www.nmlc.gov.cn/
2632,Inner Mongolia,Ulanqab City,Chahar Right Front Banner (County),http://www.wulanchabu.gov.cn/
2633,Inner Mongolia,Ulanqab City,Chahar Right Middle Banner (County),http://www.chetdz.gov.cn/index_kfq345.html
2634,Inner Mongolia,Ulanqab City,Chahar Right Back Banner (County),http://www.wulanchabu.gov.cn/
2635,Inner Mongolia,Ulanqab City,Siziwang Banner (County),http://www.szwq.gov.cn/index_szwq289.html
2636,Inner Mongolia,Bayan Nur City,Linhe District,http://www.linhe.gov.cn/
2637,Inner Mongolia,Bayan Nur City,Wuyuan County,http://www.wuyuan.gov.cn/
2638,Inner Mongolia,Bayan Nur City,Dengkou County,http://www.qshzf.com.cn/column/qxdkxsy/index.html
2639,Inner Mongolia,Bayan Nur City,Urat Front Banner (County),
2640,Inner Mongolia,Bayan Nur City,Urat Middle Banner (County),http://www.wltzq.gov.cn/
2641,Inner Mongolia,Bayan Nur City,Urat Rear Banner (County),http://www.wlthq.gov.cn/
2642,Inner Mongolia,Bayan Nur City,Hanggin Rear Banner (County),http://www.hjhq.gov.cn/
2643,Inner Mongolia,Hinggan League,Ulan Hot City,http://www.wljsj.gov.cn/
2644,Inner Mongolia,Hinggan League,Arxan City,http://www.aes.gov.cn/
2645,Inner Mongolia,Hinggan League,Tuquan County,http://www.tq.gov.cn/
2646,Inner Mongolia,Hinggan League,Horqin Right Front Banner (County),http://www.kyqq.gov.cn/
2647,Inner Mongolia,Hinggan League,Horqin Right Middle Banner (County),http://www.kyzq.gov.cn/
2648,Inner Mongolia,Hinggan League,Jalaid Banner (County),http://www.zltq.gov.cn/
2649,Inner Mongolia,Xilin Gol League,Xilinhot City,http://www.xilinhaote.gov.cn/
2650,Inner Mongolia,Xilin Gol League,Erenhot City,http://www.elht.gov.cn/
2651,Inner Mongolia,Xilin Gol League,Duolun County,http://www.dlxzf.gov.cn/
2652,Inner Mongolia,Xilin Gol League,Abag Banner (County),http://www.abg.gov.cn/
2653,Inner Mongolia,Xilin Gol League,Sonid Left Banner (County),http://www.sntzq.gov.cn/
2654,Inner Mongolia,Xilin Gol League,Sonid Right Banner (County),http://www.sntyq.gov.cn/
2655,Inner Mongolia,Xilin Gol League,East Ujimqin Banner (County),http://www.dwq.gov.cn/
2656,Inner Mongolia,Xilin Gol League,West Ujimqin Banner (County),http://www.xwq.gov.cn/
2657,Inner Mongolia,Xilin Gol League,Taibus Banner (County),http://www.tpsq.gov.cn/
2658,Inner Mongolia,Xilin Gol League,Bordered Yellow Banner (County),http://www.nmxhq.gov.cn/
2659,Inner Mongolia,Xilin Gol League,Plain and Bordered White Banner (County),http://www.zxbq.gov.cn/
2660,Inner Mongolia,Xilin Gol League,Plain Blue Banner (County),http://www.zlq.gov.cn/
2661,Inner Mongolia,Alxa League,Alxa Left Banner (County),http://www.alszq.gov.cn/
2662,Inner Mongolia,Alxa League,Alxa Right Banner (County),http://www.alsyq.org/
2663,Inner Mongolia,Alxa League,Ejin Banner (County),http://www.ejnq.gov.cn/
2664,Tibet,Lhasa City,Chengguan District,
2665,Tibet,Lhasa City,Lhünzhub County,http://www.xznjw.gov.cn/templates/default/article_all.php?tlm=22&&db=9
2666,Tibet,Lhasa City,Damxung County,
2667,Tibet,Lhasa City,Nyêmo County,
2668,Tibet,Lhasa City,Qüxü County,
2669,Tibet,Lhasa City,Doilungdêqên County,
2670,Tibet,Lhasa City,Dagzê County,http://www.xznjw.gov.cn/templates/default/article_all.php?tlm=186&&db=8
2671,Tibet,Lhasa City,Maizhokunggar County,http://www.xznjw.gov.cn/templates/default/article_all.php?tlm=1071&&db=8
2672,Tibet,Nagchu Prefecture,Nagchu County,
2673,Tibet,Nagchu Prefecture,Lhari County,
2674,Tibet,Nagchu Prefecture,Biru County,
2675,Tibet,Nagchu Prefecture,Nyainrong County,
2676,Tibet,Nagchu Prefecture,Amdo County,http://anduo.mofcom.gov.cn/
2677,Tibet,Nagchu Prefecture,Xainza County,
2678,Tibet,Nagchu Prefecture,Sog County,http://www.xizangsuoxian.com/
2679,Tibet,Nagchu Prefecture,Baingoin County,http://bange.mofcom.gov.cn/
2680,Tibet,Nagchu Prefecture,Baqên County,
2681,Tibet,Nagchu Prefecture,Nyima County,
2682,Tibet,Nagchu Prefecture,Shuanghu Special District 1,
2683,Tibet,Chamdo Prefecture,Qamdo County,http://cdxs.gov.cn/
2684,Tibet,Chamdo Prefecture,Jomdo County,
2685,Tibet,Chamdo Prefecture,Gonjo County,http://www.xzgongjue.gov.cn/
2686,Tibet,Chamdo Prefecture,Riwoqê County,http://www.xzlwq.gov.cn/
2687,Tibet,Chamdo Prefecture,Dêngqên County,
2688,Tibet,Chamdo Prefecture,Zhag'yab County,http://chaya.mofcom.gov.cn/
2689,Tibet,Chamdo Prefecture,Baxoi County,
2690,Tibet,Chamdo Prefecture,Zogang County,
2691,Tibet,Chamdo Prefecture,Markam County,http://www.mangkang.gov.cn/
2692,Tibet,Chamdo Prefecture,Lhorong County,
2693,Tibet,Chamdo Prefecture,Banbar County,
2694,Tibet,Nyingtri Prefecture,Nyingchi County,http://zt.tibet.cn/web/linzhi/linzhi/index.html
2695,Tibet,Nyingtri Prefecture,Gongbo'gyamda County,http://zt.tibet.cn/web/linzhi/linzhi/index.html
2696,Tibet,Nyingtri Prefecture,Mainling County,http://zt.tibet.cn/web/linzhi/linzhi/index.html
2697,Tibet,Nyingtri Prefecture,Mêdog County,http://zt.tibet.cn/web/linzhi/linzhi/index.html
2698,Tibet,Nyingtri Prefecture,Bomi County,http://www.bomi.gov.cn/
2699,Tibet,Nyingtri Prefecture,Zayü County,http://www.chayu.gov.cn/
2700,Tibet,Nyingtri Prefecture,Nang County,http://zt.tibet.cn/web/linzhi/linzhi/index.html
2701,Tibet,Shannan Prefecture,Nêdong County,
2702,Tibet,Shannan Prefecture,Zhanang County,http://zzjydj.zzedu.gov.cn/listarticle.asp?Aid=86
2703,Tibet,Shannan Prefecture,Gonggar County,http://gongga.mofcom.gov.cn/
2704,Tibet,Shannan Prefecture,Sangri County,http://www.sangri.gov.cn/
2705,Tibet,Shannan Prefecture,Qonggyai County,http://qiongjie.mofcom.gov.cn/
2706,Tibet,Shannan Prefecture,Qusum County,http://qusong.mofcom.gov.cn/
2707,Tibet,Shannan Prefecture,Comai County,http://www.cuomei.gov.cn/
2708,Tibet,Shannan Prefecture,Lhozhag County,http://www.luozha.gov.cn/
2709,Tibet,Shannan Prefecture,Gyaca County,http://www.xizangjiacha.gov.cn/html/zwxx/2009-7/14/18_09_52_460.html
2710,Tibet,Shannan Prefecture,Lhünzê County,
2711,Tibet,Shannan Prefecture,Cona County,
2712,Tibet,Shannan Prefecture,Nagarzê County,http://langkazi.mofcom.gov.cn/
2713,Tibet,Xigazê Prefecture,Xigazê City,
2714,Tibet,Xigazê Prefecture,Namling County,http://www.nanmulin.gov.cn/
2715,Tibet,Xigazê Prefecture,Gyangzê County,
2716,Tibet,Xigazê Prefecture,Tingri County,
2717,Tibet,Xigazê Prefecture,Sa'gya County,
2718,Tibet,Xigazê Prefecture,Lhazê County,
2719,Tibet,Xigazê Prefecture,Ngamring County,
2720,Tibet,Xigazê Prefecture,Xaitongmoin County,http://www.xietongmen.gov.cn/
2721,Tibet,Xigazê Prefecture,Bainang County,
2722,Tibet,Xigazê Prefecture,Rinbung County,http://renbu.mofcom.gov.cn/
2723,Tibet,Xigazê Prefecture,Kangmar County,http://www.xzkangma.gov.cn/main.htm
2724,Tibet,Xigazê Prefecture,Dinggyê County,http://dingjie.mofcom.gov.cn/
2725,Tibet,Xigazê Prefecture,Zhongba County,http://zhongba.mofcom.gov.cn/
2726,Tibet,Xigazê Prefecture,Yadong County,http://www.xizang.gov.cn/getCommonContent.do?contentId=342297
2727,Tibet,Xigazê Prefecture,Gyirong County,
2728,Tibet,Xigazê Prefecture,Nyalam County,http://nielamu.mofcom.gov.cn/
2729,Tibet,Xigazê Prefecture,Saga County,http://www.xizang.gov.cn/getCommonContent.do?contentId=342298
2730,Tibet,Xigazê Prefecture,Gamba County,
2731,Tibet,Ngari Prefecture,Gar County,http://www.xzali.gov.cn/fund/1176.jhtml
2732,Tibet,Ngari Prefecture,Burang County,http://www.xzali.gov.cn/fund/1179.jhtml
2733,Tibet,Ngari Prefecture,Zanda County,http://www.xzzdly.com/
2734,Tibet,Ngari Prefecture,Rutog County,http://www.xzali.gov.cn/yctk/1200.jhtml
2735,Tibet,Ngari Prefecture,Gê'gyai County,http://www.xzali.gov.cn/gjl/699.jhtml
2736,Tibet,Ngari Prefecture,Gêrzê County,http://www.xzali.gov.cn/gzl/675.jhtml
2737,Tibet,Ngari Prefecture,Coqên County,http://www.xzali.gov.cn/money/1146.jhtml
2738,Ningxia,Yinchuan City,Xingqing District,http://www.xqq.gov.cn/
2739,Ningxia,Yinchuan City,Jinfeng District,http://www.ycjinfeng.gov.cn/
2740,Ningxia,Yinchuan City,Xixia District,http://www.ycxixia.gov.cn/
2741,Ningxia,Yinchuan City,Lingwu City,http://www.nxlw.gov.cn/
2742,Ningxia,Yinchuan City,Yongning County,http://www.chinayn.gov.cn/
2743,Ningxia,Yinchuan City,Helan County,http://www.nxhl.gov.cn/
2744,Ningxia,Shizuishan City,Dawukou District,http://www.dwk.gov.cn/
2745,Ningxia,Shizuishan City,Huinong District,http://www.huinong.gov.cn/
2746,Ningxia,Shizuishan City,Pingluo County,http://www.nxpl.gov.cn/
2747,Ningxia,Wuzhong City,Litong District,http://litong.mofcom.gov.cn/
2748,Ningxia,Wuzhong City,Qingtongxia City,http://www.qtx.gov.cn/
2749,Ningxia,Wuzhong City,Yanchi County,http://www.nxych.cei.gov.cn/
2750,Ningxia,Wuzhong City,Tongxin County,http://www.nxtx.gov.cn/
2751,Ningxia,Guyuan City,Yuanzhou District,http://www.yzh.gov.cn/
2752,Ningxia,Guyuan City,Xiji County,http://www.nxxj.gov.cn/
2753,Ningxia,Guyuan City,Longde County,http://nxld.gov.cn/
2754,Ningxia,Guyuan City,Jingyuan County,http://www.nxjy.gov.cn/
2755,Ningxia,Guyuan City,Pengyang County,http://www.nxpy.gov.cn/
2756,Ningxia,Zhongwei City,Shapotou District,
2757,Ningxia,Zhongwei City,Zhongning County,http://www.nxzn.gov.cn/
2758,Ningxia,Zhongwei City,Haiyuan County,http://www.hy.gov.cn/
2759,Guangxi,Nanning City,Qingxiu District,http://www.qingxiu.gov.cn/
2760,Guangxi,Nanning City,Xingning District,http://www.nnxn.gov.cn/
2761,Guangxi,Nanning City,Xixiangtang District,http://www.xxtq.gov.cn/
2762,Guangxi,Nanning City,Liangqing District,
2763,Guangxi,Nanning City,Jiangnan District,http://www.nnjn.gov.cn/
2764,Guangxi,Nanning City,Yongning District,http://www.yongning.gov.cn/
2765,Guangxi,Nanning City,Wuming County,http://www.wuming.gov.cn/
2766,Guangxi,Nanning City,Long'an County,http://www.lax.gov.cn/
2767,Guangxi,Nanning City,Mashan County,http://msx.nanning.gov.cn/
2768,Guangxi,Nanning City,Shanglin County,http://slx.nanning.gov.cn/
2769,Guangxi,Nanning City,Binyang County,http://www.binyang.gov.cn/
2770,Guangxi,Nanning City,Heng County,http://www.gxhx.gov.cn/
2771,Guangxi,Liuzhou City,Chengzhong District,http://www.czq.gov.cn/
2772,Guangxi,Liuzhou City,Yufeng District,http://www.gx.xinhuanet.com/wq/lzyfq/index.htm
2773,Guangxi,Liuzhou City,Liubei District,http://www.gx.xinhuanet.com/wq/lzlb/
2774,Guangxi,Liuzhou City,Liunan District,http://www.gx.xinhuanet.com/wq/liunanqu/
2775,Guangxi,Liuzhou City,Liujiang County,http://www.gx.xinhua.org/dtzx/liujiang/index.htm
2776,Guangxi,Liuzhou City,Liucheng County,http://www.gx.xinhuanet.com/dtzx/lcwz/
2777,Guangxi,Liuzhou City,Luzhai County,http://www.gx.xinhuanet.com/lz/index.htm
2778,Guangxi,Liuzhou City,Rong'an County,http://www.gx.xinhua.org/dtzx/rongan/index.htm
2779,Guangxi,Liuzhou City,Rongshui Miao Autonomous County,http://www.rongshui.gov.cn/
2780,Guangxi,Liuzhou City,Sanjiang Dong Autonomous County,http://www.gx.xinhuanet.com/dtzx/sanjiang/index.htm
2781,Guangxi,Guilin City,Xiangshan District,
2782,Guangxi,Guilin City,Xiufeng District,http://www.glxfq.gov.cn/
2783,Guangxi,Guilin City,Diecai District,http://www.dcqzf.gov.cn/
2784,Guangxi,Guilin City,Qixing District,
2785,Guangxi,Guilin City,Yanshan District,http://www.glyszf.gov.cn/
